
player1,matcher,-0.2922765910625458,0.6531216502189636,-0.2283954620361328
player1,matcher,-0.29385343194007874,0.657490074634552,-0.22493839263916016
player1,matcher,-0.293406218290329,0.6559845805168152,-0.22606265544891357
player1,matcher,-0.29347920417785645,0.6568635106086731,-0.22592392563819885
player1,matcher,-0.2943689525127411,0.655540406703949,-0.22614283859729767
player1,matcher,-0.29776960611343384,0.6478658318519592,-0.22912074625492096
player1,matcher,-0.29776960611343384,0.6478658318519592,-0.22912074625492096
player1,matcher,-0.29776960611343384,0.6478658318519592,-0.22912074625492096
player1,matcher,-0.29776960611343384,0.6478658318519592,-0.22912074625492096
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,0
player1,matcher,-0.31527841091156006,0.5902437567710876,-0.21225161850452423
player1,matcher,-0.31506025791168213,0.5875926613807678,-0.21391409635543823
player1,matcher,-0.31548914313316345,0.5768470168113708,-0.21977180242538452
player1,matcher,-0.31548914313316345,0.5768470168113708,-0.21977180242538452
player1,matcher,-0.31548914313316345,0.5768470168113708,-0.21977180242538452
player1,matcher,-0.31548914313316345,0.5768470168113708,-0.21977180242538452
player1,matcher,-0.31548914313316345,0.5768470168113708,-0.21977180242538452
player1,matcher,-0.31548914313316345,0.5768470168113708,-0.21977180242538452
player2,director,0,0,-2
player2,director,0,0,-2
player2,director,0,0,-2
player2,director,-0.31483015418052673,0.6517661809921265,-0.21425014734268188
player2,director,-0.3149564862251282,0.651772141456604,-0.21331317722797394
player2,director,-0.314516544342041,0.6517742276191711,-0.21335534751415253
player2,director,-0.3139934539794922,0.6518731713294983,-0.21283942461013794
player2,director,-0.31418129801750183,0.6525411605834961,-0.21310146152973175
player2,director,-0.31414252519607544,0.6519657969474792,-0.21342258155345917
player2,director,-0.3131529688835144,0.652514636516571,-0.21637174487113953
player2,director,-0.31386616826057434,0.6536508202552795,-0.2127099484205246
player2,director,-0.3131234645843506,0.6541659235954285,-0.21259211003780365
player2,director,-0.31342825293540955,0.6549690365791321,-0.21290373802185059
player2,director,-0.31407222151756287,0.6544061303138733,-0.21181878447532654
player2,director,-0.31327512860298157,0.6544264554977417,-0.2120106816291809
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,0
player1,matcher,-0.31406882405281067,0.5953405499458313,-0.2107490450143814
player1,matcher,-0.31406888365745544,0.595340371131897,-0.21074917912483215
player1,matcher,-0.31406891345977783,0.5953402519226074,-0.2107492834329605
player1,matcher,-0.31406882405281067,0.5953404903411865,-0.21074911952018738
player1,matcher,-0.314153254032135,0.5955994725227356,-0.21096870303153992
player1,matcher,-0.31415262818336487,0.5955997109413147,-0.21096846461296082
player1,matcher,-0.31431442499160767,0.595355212688446,-0.2108212560415268
player1,matcher,-0.3143129348754883,0.595355749130249,-0.21082088351249695
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,0
player1,matcher,-0.2854066491127014,0.6497295498847961,-0.20447231829166412
player1,matcher,-0.283865749835968,0.6472595930099487,-0.2049669772386551
player1,matcher,-0.28333356976509094,0.6456294059753418,-0.20420017838478088
player1,matcher,-0.28667351603507996,0.6473541259765625,-0.2059631645679474
player1,matcher,-0.2881062924861908,0.6484702229499817,-0.20686613023281097
player1,matcher,-0.2863820493221283,0.6468574404716492,-0.2063623070716858
player1,matcher,-0.28476274013519287,0.6460821628570557,-0.2054738849401474
player1,matcher,-0.28344637155532837,0.6457315683364868,-0.2045430690050125
player1,matcher,-0.2890801727771759,0.6488806009292603,-0.2063884288072586
